X1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID,propMale,propHindu,propOther,classsize,internelEdge,ownGendAtt,othGendAtt,ownGendAdv,gradeCent,ownReligAdv
52,A0513,5,A,5A,Hindu,Enemies,Enemy6,2,33,M,13,6,7,6,7,7,7,7,7,7,7,5,7,7,LEVA PATEL,1,1,1,1,1,1,1,4,3,1,4,3,1,1,3,4,3,2,1,1,1,1,1,1,2,2,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,6,7,1,1,1,1,1,1,5,5,1,7,1,7,5,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,6,-0.571172707,-1.5,0
53,A0513,5,A,5A,Hindu,Enemies,Enemy7,2,35,M,13,6,7,6,7,7,7,7,7,7,7,5,7,7,LEVA PATEL,1,1,1,1,1,1,1,4,3,1,4,3,1,1,3,4,3,2,1,1,1,1,1,1,2,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,6,-0.571172707,-1.5,0
54,A0514,5,A,5A,Muslim,Enemies,Enemy1,2,3,M,14,7,7,7,7,7,7,7,7,7,6,7,3,7,NA,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,1,7,2,1,1,1,4,1,1,5,3,M,Muslim,1,1,1,1,2,1,4,1,1,1,3,4,4,4,3,1,1,1,1,1,3,3,1,7,6,2,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,0
55,A0514,5,A,5A,Muslim,Enemies,Enemy2,2,10,M,14,7,7,7,7,7,7,7,7,7,6,7,3,7,NA,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,1,7,2,1,1,1,4,1,1,5,3,M,Muslim,1,1,2,1,1,1,4,1,5,2,1,4,1,4,2,3,3,1,4,1,1,5,3,1,1,1,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,0
56,A0514,5,A,5A,Muslim,Enemies,Enemy3,2,13,M,14,7,7,7,7,7,7,7,7,7,6,7,3,7,NA,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,1,7,2,1,1,1,4,1,1,5,3,M,Hindu,1,1,1,1,1,1,3,1,4,3,1,3,4,3,2,1,1,1,1,1,1,2,2,7,6,7,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,0
57,A0514,5,A,5A,Muslim,Enemies,Enemy4,2,17,M,14,7,7,7,7,7,7,7,7,7,6,7,3,7,NA,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,1,7,2,1,1,1,4,1,1,5,3,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,0
58,A0514,5,A,5A,Muslim,Enemies,Enemy5,2,23,M,14,7,7,7,7,7,7,7,7,7,6,7,3,7,NA,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,1,7,2,1,1,1,4,1,1,5,3,M,Hindu,4,1,2,1,1,1,5,4,2,5,1,4,4,4,4,1,3,1,1,1,1,NA,NA,6,NA,5,3,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,0
59,A0514,5,A,5A,Muslim,Enemies,Enemy6,2,24,M,14,7,7,7,7,7,7,7,7,7,6,7,3,7,NA,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,1,7,2,1,1,1,4,1,1,5,3,M,Hindu,1,1,1,2,1,1,2,1,1,1,1,4,4,4,5,1,1,1,1,1,1,3,3,7,1,7,1,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,0
60,A0515,5,A,5A,Hindu,Enemies,Enemy1,2,1,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Muslim,1,1,2,1,2,1,3,1,2,2,1,4,1,4,1,1,2,2,1,2,2,1,1,7,2,5,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
61,A0515,5,A,5A,Hindu,Enemies,Enemy2,2,5,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Hindu,1,2,2,2,1,1,4,1,4,1,1,4,4,4,2,1,1,1,1,1,1,2,2,7,6,7,6,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
62,A0515,5,A,5A,Hindu,Enemies,Enemy3,2,6,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Hindu,1,1,1,1,1,1,4,1,3,1,1,7,7,7,3,1,1,1,1,1,1,5,3,7,7,6,6,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
63,A0515,5,A,5A,Hindu,Enemies,Enemy4,2,17,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
64,A0515,5,A,5A,Hindu,Enemies,Enemy5,2,21,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Muslim,2,1,1,1,3,1,4,2,1,1,1,4,1,4,2,3,2,5,1,1,1,3,2,7,6,1,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
65,A0515,5,A,5A,Hindu,Enemies,Enemy6,2,33,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,6,7,1,1,1,1,1,1,5,5,1,7,1,7,5,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
66,A0515,5,A,5A,Hindu,Enemies,Enemy7,2,38,M,15,5,6,6,6,7,7,6,7,4,5,6,5,7,KAYASTHA,1,2,4,3,1,2,1,1,1,1,3,2,1,1,5,4,4,1,1,1,1,1,1,1,5,3,M,Muslim,1,1,1,1,1,1,3,1,1,1,1,1,1,7,1,1,1,5,1,5,3,1,1,7,1,2,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,0
67,A0517,5,A,5A,Muslim,Enemies,Enemy1,2,22,M,17,2,6,6,1,6,7,1,NA,2,2,2,7,8,GARUSIYA,1,1,2,1,1,1,1,1,4,4,1,1,2,1,5,1,5,1,NA,1,1,2,1,1,1,5,M,Hindu,2,3,1,1,2,1,3,1,1,5,1,4,7,7,2,2,2,2,1,2,2,1,3,7,6,7,6,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,6,-1.009717175,-1.5,1
68,A0518,5,A,5A,Hindu,Enemies,Enemy1,2,11,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,Muslim,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,5,7,1,2,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
69,A0518,5,A,5A,Hindu,Enemies,Enemy2,2,17,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
70,A0518,5,A,5A,Hindu,Enemies,Enemy3,2,19,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,Muslim,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,2,1,1,1,5,1,7,1,1,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
71,A0518,5,A,5A,Hindu,Enemies,Enemy4,2,20,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,Muslim,3,1,1,1,3,2,4,2,1,2,1,4,1,5,3,1,2,2,3,2,3,4,3,6,4,1,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
72,A0518,5,A,5A,Hindu,Enemies,Enemy5,2,21,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,Muslim,2,1,1,1,3,1,4,2,1,1,1,4,1,4,2,3,2,5,1,1,1,3,2,7,6,1,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
73,A0518,5,A,5A,Hindu,Enemies,Enemy6,2,33,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,6,7,1,1,1,1,1,1,5,5,1,7,1,7,5,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
74,A0518,5,A,5A,Hindu,Enemies,Enemy7,2,35,M,18,4,7,4,4,7,3,6,4,4,4,6,4,8,NA,1,1,1,2,1,1,1,1,3,1,2,1,1,1,4,4,2,1,2,1,1,1,1,1,5,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,4
75,A0519,5,A,5A,Muslim,Enemies,Enemy1,2,6,M,19,2,7,1,7,1,7,7,7,1,7,2,6,NA,MEMON,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,7,5,1,1,2,1,1,1,5,1,M,Hindu,1,1,1,1,1,1,4,1,3,1,1,7,7,7,3,1,1,1,1,1,1,5,3,7,7,6,6,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
76,A0520,5,A,5A,Muslim,Enemies,Enemy1,2,2,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Muslim,1,2,1,1,1,1,1,1,1,5,1,4,4,4,2,2,1,1,1,1,1,1,2,7,5,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
77,A0520,5,A,5A,Muslim,Enemies,Enemy2,2,6,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Hindu,1,1,1,1,1,1,4,1,3,1,1,7,7,7,3,1,1,1,1,1,1,5,3,7,7,6,6,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
78,A0520,5,A,5A,Muslim,Enemies,Enemy3,2,17,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
79,A0520,5,A,5A,Muslim,Enemies,Enemy4,2,23,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Hindu,4,1,2,1,1,1,5,4,2,5,1,4,4,4,4,1,3,1,1,1,1,NA,NA,6,NA,5,3,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
80,A0520,5,A,5A,Muslim,Enemies,Enemy5,2,26,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Muslim,1,2,1,1,1,1,4,1,1,5,1,4,4,4,2,1,1,1,2,1,1,1,2,7,5,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
81,A0520,5,A,5A,Muslim,Enemies,Enemy6,2,29,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Muslim,NA,3,NA,2,3,1,4,1,1,5,1,7,7,7,1,1,3,1,1,1,5,1,3,7,7,NA,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
82,A0520,5,A,5A,Muslim,Enemies,Enemy7,2,31,M,20,4,6,4,6,1,7,4,NA,6,6,6,5,7,SHUNI,1,3,1,1,1,3,2,2,4,2,1,2,2,1,4,1,5,3,1,2,2,3,2,3,4,3,M,Jain,2,2,1,1,3,1,4,2,5,1,2,4,4,4,1,3,3,2,1,1,1,2,3,7,6,7,4,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,4,-0.132628239,-1.5,6
83,A0524,5,A,5A,Hindu,Enemies,Enemy1,2,30,M,24,1,7,1,7,7,1,7,6,2,2,7,7,NA,PATEL,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,4,4,5,1,1,1,1,1,1,3,3,M,Muslim,1,1,1,2,1,2,1,1,1,1,1,4,2,4,3,1,1,3,3,1,1,2,3,7,4,5,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
84,A0525,5,A,5A,Hindu,Enemies,Enemy1,2,1,M,25,1,6,1,7,6,1,3,7,7,3,1,6,8,NA,1,1,2,1,1,1,1,1,3,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,5,M,Muslim,1,1,2,1,2,1,3,1,2,2,1,4,1,4,1,1,2,2,1,2,2,1,1,7,2,5,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,1,1.183005165925335,-1.5,5
85,A0525,5,A,5A,Hindu,Enemies,Enemy2,2,33,M,25,1,6,1,7,6,1,3,7,7,3,1,6,8,NA,1,1,2,1,1,1,1,1,3,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,5,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,6,7,1,1,1,1,1,1,5,5,1,7,1,7,5,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,6,1,1.183005165925335,-1.5,5
86,A0527,5,A,5A,Muslim,Enemies,Enemy1,2,1,M,27,1,7,1,6,1,7,5,6,4,6,NA,2,NA,PATHAN,1,2,1,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,5,5,M,Muslim,1,1,2,1,2,1,3,1,2,2,1,4,1,4,1,1,2,2,1,2,2,1,1,7,2,5,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
87,A0527,5,A,5A,Muslim,Enemies,Enemy2,2,17,M,27,1,7,1,6,1,7,5,6,4,6,NA,2,NA,PATHAN,1,2,1,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,5,5,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
88,A0527,5,A,5A,Muslim,Enemies,Enemy3,2,21,M,27,1,7,1,6,1,7,5,6,4,6,NA,2,NA,PATHAN,1,2,1,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,5,5,M,Muslim,2,1,1,1,3,1,4,2,1,1,1,4,1,4,2,3,2,5,1,1,1,3,2,7,6,1,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
89,A0527,5,A,5A,Muslim,Enemies,Enemy4,2,24,M,27,1,7,1,6,1,7,5,6,4,6,NA,2,NA,PATHAN,1,2,1,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,5,5,M,Hindu,1,1,1,2,1,1,2,1,1,1,1,4,4,4,5,1,1,1,1,1,1,3,3,7,1,7,1,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
90,A0527,5,A,5A,Muslim,Enemies,Enemy5,2,25,M,27,1,7,1,6,1,7,5,6,4,6,NA,2,NA,PATHAN,1,2,1,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,5,5,M,Hindu,1,2,1,1,1,1,3,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,5,6,1,6,1,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
91,A0527,5,A,5A,Muslim,Enemies,Enemy6,2,26,M,27,1,7,1,6,1,7,5,6,4,6,NA,2,NA,PATHAN,1,2,1,1,1,1,1,2,3,1,1,1,2,1,4,3,3,2,1,2,1,1,1,1,5,5,M,Muslim,1,2,1,1,1,1,4,1,1,5,1,4,4,4,2,1,1,1,2,1,1,1,2,7,5,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,1,1.621549634144792,-1.5,6
92,A0529,5,A,5A,Muslim,Enemies,Enemy1,2,9,M,29,6,7,7,7,NA,7,7,6,1,5,6,1,8,NA,1,NA,3,NA,2,3,1,3,4,1,1,5,2,1,7,7,7,1,1,3,1,1,1,5,1,3,M,Hindu,1,1,1,1,1,1,3,1,5,2,3,4,2,3,1,1,1,1,2,1,5,5,2,6,2,7,1,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,NA
93,A0529,5,A,5A,Muslim,Enemies,Enemy2,2,33,M,29,6,7,7,7,NA,7,7,6,1,5,6,1,8,NA,1,NA,3,NA,2,3,1,3,4,1,1,5,2,1,7,7,7,1,1,3,1,1,1,5,1,3,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,6,7,1,1,1,1,1,1,5,5,1,7,1,7,5,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,NA
94,A0529,5,A,5A,Muslim,Enemies,Enemy3,2,38,M,29,6,7,7,7,NA,7,7,6,1,5,6,1,8,NA,1,NA,3,NA,2,3,1,3,4,1,1,5,2,1,7,7,7,1,1,3,1,1,1,5,1,3,M,Muslim,1,1,1,1,1,1,3,1,1,1,1,1,1,7,1,1,1,5,1,5,3,1,1,7,1,2,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,7,-1.009717175,-1.5,NA
95,A0530,5,A,5A,Muslim,Enemies,Enemy1,2,1,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Muslim,1,1,2,1,2,1,3,1,2,2,1,4,1,4,1,1,2,2,1,2,2,1,1,7,2,5,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
96,A0530,5,A,5A,Muslim,Enemies,Enemy2,2,2,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Muslim,1,2,1,1,1,1,1,1,1,5,1,4,4,4,2,2,1,1,1,1,1,1,2,7,5,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
97,A0530,5,A,5A,Muslim,Enemies,Enemy3,2,11,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Muslim,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,5,7,1,2,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
98,A0530,5,A,5A,Muslim,Enemies,Enemy4,2,17,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
99,A0530,5,A,5A,Muslim,Enemies,Enemy5,2,21,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Muslim,2,1,1,1,3,1,4,2,1,1,1,4,1,4,2,3,2,5,1,1,1,3,2,7,6,1,7,1,1,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
100,A0530,5,A,5A,Muslim,Enemies,Enemy6,2,25,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Hindu,1,2,1,1,1,1,3,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,5,6,1,6,1,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
101,A0530,5,A,5A,Muslim,Enemies,Enemy7,2,33,M,30,4,7,4,4,5,7,7,7,4,5,3,1,7,JAMATI,1,1,1,1,2,1,2,2,1,1,1,1,2,1,4,2,4,3,1,1,3,3,1,1,2,3,M,Hindu,1,1,1,1,1,1,3,1,1,2,1,4,6,7,1,1,1,1,1,1,5,5,1,7,1,7,5,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,4,0.30591622948642044,-1.5,2
102,A0531,5,A,5A,Jain,Enemies,Enemy1,2,11,M,31,2,7,6,7,7,4,4,6,3,7,7,6,NA,JAIN,1,2,2,1,1,3,1,1,4,2,5,1,3,2,4,4,4,1,3,3,2,1,1,1,2,3,M,Muslim,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,5,7,1,2,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,6,-0.571172707,-1.5,-3
103,A0531,5,A,5A,Jain,Enemies,Enemy2,2,17,M,31,2,7,6,7,7,4,4,6,3,7,7,6,NA,JAIN,1,2,2,1,1,3,1,1,4,2,5,1,3,2,4,4,4,1,3,3,2,1,1,1,2,3,M,Muslim,1,2,1,1,1,1,4,4,1,1,1,5,1,5,1,NA,1,1,2,1,1,1,5,6,6,6,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,6,-0.571172707,-1.5,-3
104,A0531,5,A,5A,Jain,Enemies,Enemy3,2,21,M,31,2,7,6,7,7,4,4,6,3,7,7,6,NA,JAIN,1,2,2,1,1,3,1,1,4,2,5,1,3,2,4,4,4,1,3,3,2,1,1,1,2,3,M,Muslim,2,1,1,1,3,1,4,2,1,1,1,4,1,4,2,3,2,5,1,1,1,3,2,7,6,1,7,1,0,A5,-0.112698181,-0.383883296,-0.617747154,-0.504486918,0.6262552247471905,7,6,-0.571172707,-1.5,-3
